timestamp,component_id,sensor_a,sensor_b,temperature_c,post_event_diagnosis,anomaly_label_copy,anomaly_label
2026-03-01T08:41:30Z,CMP-01043,54.06,27.11,29.7,0,0,0
2026-03-01T08:42:00Z,CMP-01044,58.35,28.25,31.9,0,0,0
2026-03-01T08:42:30Z,CMP-01045,53.4,26.28,30.1,0,0,0
2026-03-01T08:43:00Z,CMP-01046,49.86,24.95,26.6,0,0,0
2026-03-01T08:43:30Z,CMP-01047,42.56,21.31,29.9,0,0,0
2026-03-01T08:44:00Z,CMP-01048,45.01,22.31,31.7,0,0,0
2026-03-01T08:44:30Z,CMP-01049,50.58,25.23,32.0,0,0,0
2026-03-01T08:45:00Z,CMP-01050,52.7,26.02,29.6,0,0,0
2026-03-01T08:45:30Z,CMP-01051,45.06,21.36,30.8,0,0,0
2026-03-01T08:46:00Z,CMP-01052,49.57,24.96,29.2,0,0,0
2026-03-01T08:46:30Z,CMP-01053,45.07,23.16,29.3,0,0,0
2026-03-01T08:47:00Z,CMP-01054,54.0,26.53,27.9,0,0,0
2026-03-01T08:47:30Z,CMP-01055,47.35,23.11,30.4,0,0,0
2026-03-01T08:48:00Z,CMP-01056,56.28,27.94,29.5,0,0,0
2026-03-01T08:48:30Z,CMP-01057,49.53,24.51,29.9,0,0,0
2026-03-01T08:49:00Z,CMP-01058,61.87,30.24,33.1,0,0,0
2026-03-01T08:49:30Z,CMP-01059,43.54,21.81,33.3,0,0,0
2026-03-01T08:50:00Z,CMP-01060,48.72,25.12,28.5,0,0,0
2026-03-01T08:50:30Z,CMP-01061,46.34,23.13,32.3,0,0,0
2026-03-01T08:51:00Z,CMP-01062,46.25,22.74,29.0,0,0,0
2026-03-01T08:51:30Z,CMP-01063,44.11,22.86,31.1,0,0,0
2026-03-01T08:52:00Z,CMP-01064,53.35,26.63,31.4,0,0,0
2026-03-01T08:52:30Z,CMP-01065,53.7,26.8,28.0,0,0,0
2026-03-01T08:53:00Z,CMP-01066,44.82,22.01,33.8,0,0,0
2026-03-01T08:53:30Z,CMP-01067,49.83,25.47,26.1,0,0,0
2026-03-01T08:54:00Z,CMP-01068,44.9,22.91,30.8,0,0,0
2026-03-01T08:54:30Z,CMP-01069,52.27,25.08,31.9,0,0,0
2026-03-01T08:55:00Z,CMP-01070,53.39,27.2,28.9,0,0,0
2026-03-01T08:55:30Z,CMP-01071,55.73,27.41,31.1,0,0,0
2026-03-01T08:56:00Z,CMP-01072,55.96,28.65,30.4,0,0,0
2026-03-01T08:56:30Z,CMP-01073,45.84,22.89,30.9,0,0,0
2026-03-01T08:57:00Z,CMP-01074,48.91,23.61,32.5,0,0,0
2026-03-01T08:57:30Z,CMP-01075,49.27,24.21,26.6,0,0,0
2026-03-01T08:58:00Z,CMP-01076,49.85,24.98,31.3,0,0,0
2026-03-01T08:58:30Z,CMP-01077,49.1,25.25,28.7,0,0,0
2026-03-01T08:59:00Z,CMP-01078,53.72,26.41,30.6,0,0,0
2026-03-01T08:59:30Z,CMP-01079,42.94,22.12,29.0,0,0,0
2026-03-01T09:00:00Z,CMP-01080,52.47,26.55,28.2,0,0,0
2026-03-01T09:00:30Z,CMP-01081,54.64,27.13,28.7,0,0,0
2026-03-01T09:01:00Z,CMP-01082,47.69,23.36,30.2,0,0,0
2026-03-01T09:01:30Z,CMP-01083,53.75,27.26,31.1,0,0,0
2026-03-01T09:02:00Z,CMP-01084,50.72,25.5,29.1,0,0,0
2026-03-01T09:02:30Z,CMP-01085,48.44,24.97,29.1,0,0,0
2026-03-01T09:03:00Z,CMP-01086,48.28,24.07,30.5,0,0,0
2026-03-01T09:03:30Z,CMP-01087,46.74,23.4,28.3,0,0,0
2026-03-01T09:04:00Z,CMP-01088,44.63,22.11,27.8,0,0,0
2026-03-01T09:04:30Z,CMP-01089,37.61,19.3,31.6,0,0,0
2026-03-01T09:05:00Z,CMP-01090,50.56,25.67,28.0,0,0,0
2026-03-01T09:05:30Z,CMP-01091,48.71,23.9,30.6,0,0,0
2026-03-01T09:06:00Z,CMP-01092,50.5,25.68,32.3,0,0,0
2026-03-01T09:06:30Z,CMP-01093,58.33,29.06,29.9,0,0,0
2026-03-01T09:07:00Z,CMP-01094,44.54,23.18,27.1,0,0,0
2026-03-01T09:07:30Z,CMP-01095,44.88,22.29,31.6,0,0,0
2026-03-01T09:08:00Z,CMP-01096,42.35,21.82,31.7,0,0,0
2026-03-01T09:08:30Z,CMP-01097,47.01,23.5,25.9,0,0,0
2026-03-01T09:09:00Z,CMP-01098,53.09,26.62,30.1,0,0,0
2026-03-01T09:09:30Z,CMP-01099,48.56,23.86,30.3,0,0,0
2026-03-01T09:10:00Z,CMP-01100,52.57,26.16,31.2,0,0,0
2026-03-01T09:10:30Z,CMP-01101,42.07,20.99,28.9,0,0,0
2026-03-01T09:11:00Z,CMP-01102,45.97,22.33,28.1,0,0,0
2026-03-01T09:11:30Z,CMP-01103,46.89,23.06,28.0,0,0,0
2026-03-01T09:12:00Z,CMP-01104,52.89,25.28,30.7,0,0,0
2026-03-01T09:12:30Z,CMP-01105,46.45,23.81,31.6,0,0,0
2026-03-01T09:13:00Z,CMP-01106,53.19,26.43,30.7,0,0,0
2026-03-01T09:13:30Z,CMP-01107,44.38,21.22,31.9,0,0,0
2026-03-01T09:14:00Z,CMP-01108,55.22,27.87,29.9,0,0,0
2026-03-01T09:14:30Z,CMP-01109,45.07,22.81,30.1,0,0,0
2026-03-01T09:15:00Z,CMP-01110,50.4,25.37,29.7,0,0,0
2026-03-01T09:15:30Z,CMP-01111,52.54,25.74,30.3,0,0,0
2026-03-01T09:16:00Z,CMP-01112,47.33,22.87,29.9,0,0,0
2026-03-01T09:16:30Z,CMP-01113,54.48,26.04,32.3,0,0,0
2026-03-01T09:17:00Z,CMP-01114,41.35,20.25,30.8,0,0,0
2026-03-01T09:17:30Z,CMP-01115,47.6,23.21,31.7,0,0,0
2026-03-01T09:18:00Z,CMP-01116,50.59,25.69,29.9,0,0,0
2026-03-01T09:18:30Z,CMP-01117,37.63,18.45,29.0,0,0,0
2026-03-01T09:19:00Z,CMP-01118,61.83,30.14,30.9,0,0,0
2026-03-01T09:19:30Z,CMP-01119,51.42,25.95,28.6,0,0,0
2026-03-01T09:20:00Z,CMP-01120,48.2,24.72,28.9,0,0,0
2026-03-01T09:20:30Z,CMP-01121,48.94,24.97,29.3,0,0,0
2026-03-01T09:21:00Z,CMP-01122,54.26,27.58,27.8,0,0,0
2026-03-01T09:21:30Z,CMP-01123,59.25,29.59,29.4,0,0,0
2026-03-01T09:22:00Z,CMP-01124,47.13,24.22,32.1,0,0,0
2026-03-01T09:22:30Z,CMP-01125,47.1,23.84,29.1,0,0,0
2026-03-01T09:23:00Z,CMP-01126,48.78,24.27,29.5,0,0,0
2026-03-01T09:23:30Z,CMP-01127,53.5,26.69,28.4,0,0,0
2026-03-01T09:24:00Z,CMP-01128,51.67,25.62,28.7,0,0,0
2026-03-01T09:24:30Z,CMP-01129,51.59,26.2,30.3,0,0,0
2026-03-01T09:25:00Z,CMP-01130,52.63,26.57,31.9,0,0,0
2026-03-01T09:25:30Z,CMP-01131,52.17,26.2,25.4,0,0,0
2026-03-01T09:26:00Z,CMP-01132,53.22,26.91,31.2,0,0,0
2026-03-01T09:26:30Z,CMP-01133,54.1,26.68,32.6,0,0,0
2026-03-01T09:27:00Z,CMP-01134,57.34,28.14,27.0,0,0,0
2026-03-01T09:27:30Z,CMP-01135,47.05,23.0,29.7,0,0,0
2026-03-01T09:28:00Z,CMP-01136,57.69,28.83,31.5,0,0,0
2026-03-01T09:28:30Z,CMP-01137,51.44,25.2,29.4,0,0,0
2026-03-01T09:29:00Z,CMP-01138,49.4,25.04,34.1,0,0,0
2026-03-01T09:29:30Z,CMP-01139,57.66,28.81,29.0,0,0,0
2026-03-01T09:30:00Z,CMP-01140,38.34,19.36,33.5,0,0,0
2026-03-01T09:30:30Z,CMP-01141,49.33,24.43,28.4,0,0,0
2026-03-01T09:31:00Z,CMP-01142,45.95,22.42,30.3,0,0,0
2026-03-01T09:31:30Z,CMP-01143,47.87,24.64,31.3,0,0,0
2026-03-01T09:32:00Z,CMP-01144,51.64,26.2,29.6,0,0,0
2026-03-01T09:32:30Z,CMP-01145,52.39,26.37,29.0,0,0,0
2026-03-01T09:33:00Z,CMP-01146,55.64,27.63,30.4,0,0,0
2026-03-01T09:33:30Z,CMP-01147,52.91,26.16,24.9,0,0,0
2026-03-01T09:34:00Z,CMP-01148,41.87,21.75,28.9,0,0,0
2026-03-01T09:34:30Z,CMP-01149,56.58,28.48,32.3,0,0,0
2026-03-01T09:35:00Z,CMP-01150,47.62,24.26,30.6,0,0,0
2026-03-01T09:35:30Z,CMP-01151,61.83,30.46,29.7,1,1,1
2026-03-01T09:36:00Z,CMP-01152,55.89,27.13,30.4,0,0,0
2026-03-01T09:36:30Z,CMP-01153,50.14,24.89,30.2,0,0,0
2026-03-01T09:37:00Z,CMP-01154,44.02,21.21,32.0,0,0,0
2026-03-01T09:37:30Z,CMP-01155,52.42,25.77,32.0,0,0,0
2026-03-01T09:38:00Z,CMP-01156,44.7,22.97,27.0,0,0,0
2026-03-01T09:38:30Z,CMP-01157,42.66,20.88,33.1,0,0,0
2026-03-01T09:39:00Z,CMP-01158,49.69,24.28,26.2,0,0,0
2026-03-01T09:39:30Z,CMP-01159,50.93,25.93,30.5,0,0,0
2026-03-01T09:40:00Z,CMP-01160,48.34,24.57,32.4,0,0,0
2026-03-01T09:40:30Z,CMP-01161,56.7,28.9,27.0,0,0,0
2026-03-01T09:41:00Z,CMP-01162,49.88,24.87,27.9,0,0,0
2026-03-01T09:41:30Z,CMP-01163,45.25,22.75,30.3,0,0,0
2026-03-01T09:42:00Z,CMP-01164,50.58,25.1,27.9,0,0,0
2026-03-01T09:42:30Z,CMP-01165,44.85,22.15,28.1,0,0,0
2026-03-01T09:43:00Z,CMP-01166,52.67,26.88,32.0,0,0,0
2026-03-01T09:43:30Z,CMP-01167,48.29,24.05,29.2,0,0,0
2026-03-01T09:44:00Z,CMP-01168,55.85,27.34,30.6,0,0,0
2026-03-01T09:44:30Z,CMP-01169,51.31,25.74,27.8,0,0,0
2026-03-01T09:45:00Z,CMP-01170,46.47,23.81,27.4,0,0,0
2026-03-01T09:45:30Z,CMP-01171,54.85,27.78,28.7,0,0,0
2026-03-01T09:46:00Z,CMP-01172,39.64,20.11,30.4,0,0,0
2026-03-01T09:46:30Z,CMP-01173,58.05,28.42,32.5,0,0,0
2026-03-01T09:47:00Z,CMP-01174,59.41,30.2,31.6,0,0,0
2026-03-01T09:47:30Z,CMP-01175,55.5,28.03,28.3,0,0,0
2026-03-01T09:48:00Z,CMP-01176,49.59,25.15,25.9,0,0,0
2026-03-01T09:48:30Z,CMP-01177,50.49,24.68,29.7,0,0,0
2026-03-01T09:49:00Z,CMP-01178,46.72,23.72,31.8,0,0,0
2026-03-01T09:49:30Z,CMP-01179,46.67,23.8,29.9,0,0,0
2026-03-01T09:50:00Z,CMP-01180,61.61,30.86,28.0,0,0,0
2026-03-01T09:50:30Z,CMP-01181,38.86,19.64,30.0,0,0,0
2026-03-01T09:51:00Z,CMP-01182,51.98,26.14,30.4,0,0,0
2026-03-01T09:51:30Z,CMP-01183,51.31,25.24,30.1,0,0,0
2026-03-01T09:52:00Z,CMP-01184,51.82,25.89,29.8,0,0,0
2026-03-01T09:52:30Z,CMP-01185,50.43,25.27,29.8,0,0,0
2026-03-01T09:53:00Z,CMP-01186,53.37,27.16,28.9,0,0,0
2026-03-01T09:53:30Z,CMP-01187,52.49,27.36,28.3,0,0,0
2026-03-01T09:54:00Z,CMP-01188,45.59,23.0,34.0,0,0,0
2026-03-01T09:54:30Z,CMP-01189,54.34,27.56,29.1,0,0,0
2026-03-01T09:55:00Z,CMP-01190,52.12,26.51,27.9,0,0,0
2026-03-01T09:55:30Z,CMP-01191,58.4,28.81,27.7,0,0,0
2026-03-01T09:56:00Z,CMP-01192,49.53,24.82,30.6,0,0,0
2026-03-01T09:56:30Z,CMP-01193,60.45,29.58,31.8,1,1,1
2026-03-01T09:57:00Z,CMP-01194,46.82,23.88,29.7,0,0,0
2026-03-01T09:57:30Z,CMP-01195,49.01,24.47,35.1,0,0,0
2026-03-01T09:58:00Z,CMP-01196,54.91,27.58,32.0,0,0,0
2026-03-01T09:58:30Z,CMP-01197,57.72,28.03,31.2,0,0,0
2026-03-01T09:59:00Z,CMP-01198,49.27,24.28,30.4,0,0,0
2026-03-01T09:59:30Z,CMP-01199,51.77,25.64,30.1,0,0,0
2026-03-01T10:00:00Z,CMP-01200,50.25,25.41,29.6,0,0,0
2026-03-01T10:00:30Z,CMP-01201,51.99,25.8,30.0,0,0,0
2026-03-01T10:01:00Z,CMP-01202,46.89,23.98,28.1,0,0,0
2026-03-01T10:01:30Z,CMP-01203,46.96,23.27,30.3,0,0,0
2026-03-01T10:02:00Z,CMP-01204,42.86,21.21,27.4,0,0,0
2026-03-01T10:02:30Z,CMP-01205,52.05,25.69,30.1,0,0,0
2026-03-01T10:03:00Z,CMP-01206,55.48,27.71,30.6,0,0,0
2026-03-01T10:03:30Z,CMP-01207,49.97,25.3,29.0,0,0,0
2026-03-01T10:04:00Z,CMP-01208,48.41,24.38,31.5,0,0,0
2026-03-01T10:04:30Z,CMP-01209,58.78,29.62,30.7,0,0,0
2026-03-01T10:05:00Z,CMP-01210,50.7,26.71,27.7,0,0,0
2026-03-01T10:05:30Z,CMP-01211,48.54,24.58,28.5,0,0,0
2026-03-01T10:06:00Z,CMP-01212,57.4,28.19,31.4,0,0,0
2026-03-01T10:06:30Z,CMP-01213,45.23,21.89,30.2,0,0,0
2026-03-01T10:07:00Z,CMP-01214,45.99,23.38,29.6,0,0,0
2026-03-01T10:07:30Z,CMP-01215,44.21,21.43,33.9,0,0,0
2026-03-01T10:08:00Z,CMP-01216,45.51,22.47,30.5,0,0,0
2026-03-01T10:08:30Z,CMP-01217,47.66,24.02,30.5,0,0,0
2026-03-01T10:09:00Z,CMP-01218,50.37,24.87,29.0,0,0,0
2026-03-01T10:09:30Z,CMP-01219,46.31,22.74,29.1,0,0,0
2026-03-01T10:10:00Z,CMP-01220,39.66,19.54,31.5,0,0,0
2026-03-01T10:10:30Z,CMP-01221,49.56,25.26,28.2,0,0,0
2026-03-01T10:11:00Z,CMP-01222,45.01,22.53,30.8,0,0,0
2026-03-01T10:11:30Z,CMP-01223,47.77,24.31,31.6,0,0,0
2026-03-01T10:12:00Z,CMP-01224,44.6,21.79,31.7,0,0,0
2026-03-01T10:12:30Z,CMP-01225,55.15,27.94,31.8,0,0,0
2026-03-01T10:13:00Z,CMP-01226,49.9,25.54,30.8,0,0,0
2026-03-01T10:13:30Z,CMP-01227,60.17,29.46,27.5,0,0,0
2026-03-01T10:14:00Z,CMP-01228,46.99,22.58,30.9,0,0,0
2026-03-01T10:14:30Z,CMP-01229,43.59,21.58,33.1,0,0,0
2026-03-01T10:15:00Z,CMP-01230,48.69,23.96,27.5,0,0,0
2026-03-01T10:15:30Z,CMP-01231,43.81,21.69,28.8,0,0,0
2026-03-01T10:16:00Z,CMP-01232,50.45,25.9,28.1,0,0,0
2026-03-01T10:16:30Z,CMP-01233,47.99,24.28,31.5,0,0,0
2026-03-01T10:17:00Z,CMP-01234,55.89,27.35,27.3,0,0,0
2026-03-01T10:17:30Z,CMP-01235,51.17,26.24,28.0,0,0,0
2026-03-01T10:18:00Z,CMP-01236,43.09,21.73,33.2,0,0,0
2026-03-01T10:18:30Z,CMP-01237,54.59,27.29,29.7,0,0,0
2026-03-01T10:19:00Z,CMP-01238,56.23,27.53,31.2,0,0,0
2026-03-01T10:19:30Z,CMP-01239,51.03,25.45,30.5,0,0,0
2026-03-01T10:20:00Z,CMP-01240,48.34,23.74,31.4,0,0,0
2026-03-01T10:20:30Z,CMP-01241,48.28,23.74,30.1,0,0,0
2026-03-01T10:21:00Z,CMP-01242,60.6,29.81,31.9,0,0,0
2026-03-01T10:21:30Z,CMP-01243,51.01,24.66,31.8,0,0,0
2026-03-01T10:22:00Z,CMP-01244,49.66,25.15,30.5,0,0,0
2026-03-01T10:22:30Z,CMP-01245,56.98,28.02,33.0,0,0,0
2026-03-01T10:23:00Z,CMP-01246,44.28,21.88,28.6,0,0,0
2026-03-01T10:23:30Z,CMP-01247,48.41,24.12,32.8,0,0,0
2026-03-01T10:24:00Z,CMP-01248,52.48,26.84,32.6,0,0,0
2026-03-01T10:24:30Z,CMP-01249,55.42,28.04,29.6,0,0,0
2026-03-01T10:25:00Z,CMP-01250,48.6,25.13,29.6,0,0,0
2026-03-01T10:25:30Z,CMP-01251,51.83,26.01,31.8,0,0,0
2026-03-01T10:26:00Z,CMP-01252,58.46,29.63,29.0,0,0,0
2026-03-01T10:26:30Z,CMP-01253,49.81,25.58,28.5,0,0,0
2026-03-01T10:27:00Z,CMP-01254,57.84,28.98,28.2,0,0,0
2026-03-01T10:27:30Z,CMP-01255,49.38,24.74,28.4,0,0,0
2026-03-01T10:28:00Z,CMP-01256,53.77,27.47,30.2,0,0,0
2026-03-01T10:28:30Z,CMP-01257,54.83,27.0,31.8,0,0,0
2026-03-01T10:29:00Z,CMP-01258,50.14,23.93,32.4,0,0,0
2026-03-01T10:29:30Z,CMP-01259,48.03,23.53,32.3,0,0,0
2026-03-01T10:30:00Z,CMP-01260,49.27,24.03,29.6,0,0,0
2026-03-01T10:30:30Z,CMP-01261,46.38,23.45,26.7,0,0,0
2026-03-01T10:31:00Z,CMP-01262,49.28,23.93,27.6,0,0,0
2026-03-01T10:31:30Z,CMP-01263,42.21,21.34,27.8,0,0,0
2026-03-01T10:32:00Z,CMP-01264,48.84,24.5,29.0,0,0,0
2026-03-01T10:32:30Z,CMP-01265,41.19,20.6,31.4,0,0,0
2026-03-01T10:33:00Z,CMP-01266,40.27,19.87,33.5,0,0,0
2026-03-01T10:33:30Z,CMP-01267,41.92,20.2,33.4,0,0,0
2026-03-01T10:34:00Z,CMP-01268,48.81,24.13,31.3,0,0,0
2026-03-01T10:34:30Z,CMP-01269,48.0,23.93,34.1,0,0,0
2026-03-01T10:35:00Z,CMP-01270,52.23,26.46,33.4,0,0,0
2026-03-01T10:35:30Z,CMP-01271,49.96,24.45,30.1,0,0,0
2026-03-01T10:36:00Z,CMP-01272,47.89,23.87,26.4,0,0,0
2026-03-01T10:36:30Z,CMP-01273,51.72,25.92,29.1,0,0,0
2026-03-01T10:37:00Z,CMP-01274,40.07,19.67,27.1,0,0,0
2026-03-01T10:37:30Z,CMP-01275,42.78,21.53,27.9,0,0,0
2026-03-01T10:38:00Z,CMP-01276,51.76,26.13,29.0,0,0,0
2026-03-01T10:38:30Z,CMP-01277,49.87,24.79,32.2,0,0,0
2026-03-01T10:39:00Z,CMP-01278,50.33,25.78,28.5,0,0,0
2026-03-01T10:39:30Z,CMP-01279,55.02,27.82,29.3,0,0,0
2026-03-01T10:40:00Z,CMP-01280,56.66,29.28,31.1,0,0,0
2026-03-01T10:40:30Z,CMP-01281,50.39,24.96,28.4,0,0,0
2026-03-01T10:41:00Z,CMP-01282,51.99,25.83,30.9,0,0,0
2026-03-01T10:41:30Z,CMP-01283,54.17,27.25,31.7,0,0,0
2026-03-01T10:42:00Z,CMP-01284,49.35,25.15,32.0,0,0,0
2026-03-01T10:42:30Z,CMP-01285,49.28,24.2,31.3,0,0,0
2026-03-01T10:43:00Z,CMP-01286,52.79,26.68,29.4,0,0,0
2026-03-01T10:43:30Z,CMP-01287,43.84,21.93,32.8,0,0,0
2026-03-01T10:44:00Z,CMP-01288,45.88,23.25,30.5,0,0,0
2026-03-01T10:44:30Z,CMP-01289,52.94,25.98,29.1,0,0,0
2026-03-01T10:45:00Z,CMP-01290,52.23,26.02,28.9,0,0,0
2026-03-01T10:45:30Z,CMP-01291,54.14,27.39,31.4,0,0,0
2026-03-01T10:46:00Z,CMP-01292,54.65,27.97,31.0,0,0,0
2026-03-01T10:46:30Z,CMP-01293,50.65,25.51,30.9,0,0,0
2026-03-01T10:47:00Z,CMP-01294,53.12,26.39,28.7,0,0,0
2026-03-01T10:47:30Z,CMP-01295,51.64,24.67,29.1,0,0,0
2026-03-01T10:48:00Z,CMP-01296,48.81,24.47,28.8,0,0,0
2026-03-01T10:48:30Z,CMP-01297,48.03,24.48,30.7,0,0,0
2026-03-01T10:49:00Z,CMP-01298,60.16,30.19,29.7,0,0,0
2026-03-01T10:49:30Z,CMP-01299,45.81,22.79,28.6,0,0,0
2026-03-01T10:50:00Z,CMP-01300,48.49,23.9,29.7,0,0,0
2026-03-01T10:50:30Z,CMP-01301,54.79,27.57,29.8,0,0,0
2026-03-01T10:51:00Z,CMP-01302,57.98,28.44,29.9,0,0,0
2026-03-01T10:51:30Z,CMP-01303,60.58,30.09,28.6,0,0,0
2026-03-01T10:52:00Z,CMP-01304,42.66,20.91,26.1,0,0,0
2026-03-01T10:52:30Z,CMP-01305,48.65,24.39,28.7,0,0,0
2026-03-01T10:53:00Z,CMP-01306,47.94,24.21,29.6,0,0,0
2026-03-01T10:53:30Z,CMP-01307,56.28,27.14,26.9,0,0,0
2026-03-01T10:54:00Z,CMP-01308,62.21,32.23,30.3,0,0,0
2026-03-01T10:54:30Z,CMP-01309,41.4,20.38,27.8,0,0,0
2026-03-01T10:55:00Z,CMP-01310,49.42,25.62,32.1,0,0,0
2026-03-01T10:55:30Z,CMP-01311,52.72,26.23,31.8,0,0,0
2026-03-01T10:56:00Z,CMP-01312,49.86,24.79,29.7,0,0,0
2026-03-01T10:56:30Z,CMP-01313,52.15,25.65,30.7,0,0,0
2026-03-01T10:57:00Z,CMP-01314,44.5,23.26,33.4,0,0,0
2026-03-01T10:57:30Z,CMP-01315,45.01,22.97,30.2,0,0,0
2026-03-01T10:58:00Z,CMP-01316,47.31,23.4,26.3,0,0,0
2026-03-01T10:58:30Z,CMP-01317,53.4,26.5,29.4,0,0,0
2026-03-01T10:59:00Z,CMP-01318,52.67,26.15,28.0,0,0,0
2026-03-01T10:59:30Z,CMP-01319,47.75,23.81,31.0,0,0,0
2026-03-01T11:00:00Z,CMP-01320,43.35,21.93,29.6,0,0,0
2026-03-01T11:00:30Z,CMP-01321,39.02,19.82,31.3,0,0,0
2026-03-01T11:01:00Z,CMP-01322,46.95,24.13,29.2,0,0,0
2026-03-01T11:01:30Z,CMP-01323,44.23,22.91,31.9,0,0,0
2026-03-01T11:02:00Z,CMP-01324,46.89,24.24,31.0,0,0,0
2026-03-01T11:02:30Z,CMP-01325,49.93,24.57,30.6,0,0,0
2026-03-01T11:03:00Z,CMP-01326,46.75,23.63,31.2,0,0,0
2026-03-01T11:03:30Z,CMP-01327,40.49,19.41,30.8,0,0,0
2026-03-01T11:04:00Z,CMP-01328,47.35,23.52,31.3,0,0,0
2026-03-01T11:04:30Z,CMP-01329,44.56,21.57,30.6,0,0,0
2026-03-01T11:05:00Z,CMP-01330,56.69,28.78,32.8,0,0,0
2026-03-01T11:05:30Z,CMP-01331,46.95,23.1,29.0,0,0,0
2026-03-01T11:06:00Z,CMP-01332,41.75,20.73,29.4,0,0,0
2026-03-01T11:06:30Z,CMP-01333,59.72,28.96,28.7,0,0,0
2026-03-01T11:07:00Z,CMP-01334,54.76,27.19,27.1,0,0,0
2026-03-01T11:07:30Z,CMP-01335,54.44,27.05,30.0,0,0,0
2026-03-01T11:08:00Z,CMP-01336,52.27,26.02,27.5,0,0,0
2026-03-01T11:08:30Z,CMP-01337,49.82,25.17,29.3,0,0,0
2026-03-01T11:09:00Z,CMP-01338,51.74,25.7,30.8,0,0,0
2026-03-01T11:09:30Z,CMP-01339,53.63,26.38,29.4,0,0,0
2026-03-01T11:10:00Z,CMP-01340,53.06,26.57,32.7,0,0,0
2026-03-01T11:10:30Z,CMP-01341,43.42,21.73,28.4,0,0,0
2026-03-01T11:11:00Z,CMP-01342,46.85,23.43,30.0,0,0,0
2026-03-01T11:11:30Z,CMP-01343,49.53,25.5,30.0,0,0,0
2026-03-01T11:12:00Z,CMP-01344,54.81,27.21,33.3,0,0,0
2026-03-01T11:12:30Z,CMP-01345,58.1,28.87,28.3,0,0,0
2026-03-01T11:13:00Z,CMP-01346,49.75,24.66,30.3,0,0,0
2026-03-01T11:13:30Z,CMP-01347,42.58,20.88,31.8,0,0,0
2026-03-01T11:14:00Z,CMP-01348,45.77,23.08,31.4,0,0,0
2026-03-01T11:14:30Z,CMP-01349,44.82,22.44,28.5,0,0,0
2026-03-01T11:15:00Z,CMP-01350,51.99,25.76,32.1,0,0,0
2026-03-01T11:15:30Z,CMP-01351,58.27,29.87,30.4,0,0,0
2026-03-01T11:16:00Z,CMP-01352,48.79,24.34,29.5,0,0,0
2026-03-01T11:16:30Z,CMP-01353,48.67,24.69,30.2,0,0,0
2026-03-01T11:17:00Z,CMP-01354,49.5,23.9,29.7,0,0,0
2026-03-01T11:17:30Z,CMP-01355,58.94,28.96,29.0,0,0,0
2026-03-01T11:18:00Z,CMP-01356,51.06,24.78,28.3,0,0,0
2026-03-01T11:18:30Z,CMP-01357,55.47,27.58,28.3,0,0,0
2026-03-01T11:19:00Z,CMP-01358,54.06,26.4,31.5,0,0,0
2026-03-01T11:19:30Z,CMP-01359,58.42,29.74,31.3,0,0,0
2026-03-01T11:20:00Z,CMP-01360,41.09,20.09,26.3,0,0,0
2026-03-01T11:20:30Z,CMP-01361,50.17,26.11,32.3,0,0,0
2026-03-01T11:21:00Z,CMP-01362,47.01,23.89,29.5,0,0,0
2026-03-01T11:21:30Z,CMP-01363,51.16,26.08,33.7,0,0,0
2026-03-01T11:22:00Z,CMP-01364,52.09,25.93,31.2,0,0,0
2026-03-01T11:22:30Z,CMP-01365,49.28,24.14,28.4,0,0,0
2026-03-01T11:23:00Z,CMP-01366,54.61,27.08,31.9,0,0,0
2026-03-01T11:23:30Z,CMP-01367,56.56,28.22,28.6,0,0,0
2026-03-01T11:24:00Z,CMP-01368,46.34,23.25,30.7,0,0,0
2026-03-01T11:24:30Z,CMP-01369,49.18,23.54,30.1,0,0,0
2026-03-01T11:25:00Z,CMP-01370,51.42,25.79,30.8,0,0,0
2026-03-01T11:25:30Z,CMP-01371,49.56,25.06,29.3,0,0,0
2026-03-01T11:26:00Z,CMP-01372,50.71,25.12,30.9,0,0,0
2026-03-01T11:26:30Z,CMP-01373,47.46,24.45,31.6,0,0,0
2026-03-01T11:27:00Z,CMP-01374,54.63,26.59,29.9,0,0,0
2026-03-01T11:27:30Z,CMP-01375,41.87,21.03,30.5,0,0,0
2026-03-01T11:28:00Z,CMP-01376,51.05,26.23,30.7,0,0,0
2026-03-01T11:28:30Z,CMP-01377,46.58,23.33,28.7,0,0,0
2026-03-01T11:29:00Z,CMP-01378,49.36,25.26,30.5,0,0,0
2026-03-01T11:29:30Z,CMP-01379,45.31,22.6,28.3,0,0,0
2026-03-01T11:30:00Z,CMP-01380,44.53,22.99,32.6,0,0,0
2026-03-01T11:30:30Z,CMP-01381,33.79,17.81,33.2,0,0,0
2026-03-01T11:31:00Z,CMP-01382,52.5,26.11,29.2,0,0,0
2026-03-01T11:31:30Z,CMP-01383,48.93,24.98,32.6,0,0,0
2026-03-01T11:32:00Z,CMP-01384,47.8,23.56,28.5,0,0,0
2026-03-01T11:32:30Z,CMP-01385,54.44,27.12,32.5,0,0,0
2026-03-01T11:33:00Z,CMP-01386,46.87,23.24,32.8,0,0,0
2026-03-01T11:33:30Z,CMP-01387,44.67,22.39,29.5,0,0,0
2026-03-01T11:34:00Z,CMP-01388,48.31,24.74,32.0,0,0,0
2026-03-01T11:34:30Z,CMP-01389,50.87,25.45,31.7,0,0,0
2026-03-01T11:35:00Z,CMP-01390,46.53,23.38,31.6,0,0,0
