timestamp,satellite_id,bus_voltage,battery_temperature,reaction_wheel_speed,sun_sensor_intensity,operating_mode,anomaly_label,hardware_version
2026-02-02T10:27:10Z,SAT-1002,28.52,18.73,1490.7,0.1495,NOMINAL,0,HW-A2
2026-02-02T10:27:20Z,SAT-1003,27.654,19.04,1478.5,0.3034,NOMINAL,0,HW-A2
2026-02-02T10:27:30Z,SAT-1004,27.021,19.63,1559.2,0.433,NOMINAL,0,HW-A2
2026-02-02T10:27:40Z,SAT-1000,27.217,18.21,1526.5,0.958,NOMINAL,0,HW-A2
2026-02-02T10:27:50Z,SAT-1001,28.384,ERR,1521.2,0.3698,NOMINAL,0,HW-A2
2026-02-02T10:28:00Z,SAT-1002,27.457,19.11,1448.2,0.0412,SAFE_HOLD,0,HW-A2
2026-02-02T10:28:10Z,SAT-1003,28.021,18.34,1491.7,0.9774,NOMINAL,0,HW-A2
2026-02-02T10:28:20Z,SAT-1004,28.338,19.26,1481.5,0.3195,SAFE_HOLD,0,HW-A2
2026-02-02T10:28:30Z,SAT-1000,28.073,19.71,1478.7,0.6262,NOMINAL,0,HW-A2
2026-02-02T10:28:40Z,SAT-1001,,20.51,1592.8,0.2257,NOMINAL,0,HW-A2
2026-02-02T10:28:50Z,SAT-1002,28.105,17.94,1488.1,0.6931,NOMINAL,0,HW-A2
2026-02-02T10:29:00Z,SAT-1003,28.611,19.36,1429.0,0.5205,NOMINAL,0,HW-A2
2026-02-02T10:29:10Z,SAT-1004,27.659,18.97,1420.6,0.3009,NOMINAL,0,HW-A2
2026-02-02T10:29:20Z,SAT-1000,27.422,20.03,1529.3,0.4114,NOMINAL,0,HW-A2
2026-02-02T10:29:30Z,SAT-1001,27.678,18.33,1501.6,0.182,NOMINAL,0,HW-A2
2026-02-02T10:29:40Z,SAT-1002,26.844,18.6,1490.4,0.568,NOMINAL,0,HW-A2
2026-02-02T10:29:50Z,SAT-1003,27.631,20.01,1484.7,0.0416,NOMINAL,0,HW-A2
2026-02-02T10:30:00Z,SAT-1004,27.337,19.18,1529.8,0.7749,NOMINAL,0,HW-A2
2026-02-02T10:30:00Z,SAT-1004,27.337,19.18,1529.8,0.7749,NOMINAL,0,HW-A2
2026-02-02T10:30:10Z,SAT-1000,28.551,18.42,1511.5,0.0872,NOMINAL,0,HW-A2
2026-02-02T10:30:10Z,SAT-1000,28.551,18.42,1511.5,0.0872,NOMINAL,0,HW-A2
2026-02-02T10:30:20Z,SAT-1001,27.275,18.15,1502.3,0.2647,SAFE_HOLD,0,HW-A2
2026-02-02T10:30:30Z,SAT-1002,28.081,19.06,1475.8,0.8448,NOMINAL,0,HW-A2
2026-02-02T10:30:40Z,SAT-1003,,18.21,1537.7,0.8075,NOMINAL,0,HW-A2
2026-02-02T10:30:50Z,SAT-1004,28.244,19.37,1497.3,0.2688,NOMINAL,0,HW-A2
2026-02-02T10:31:00Z,SAT-1000,28.715,ERR,1537.2,0.8964,NOMINAL,1,HW-A2
2026-02-02T10:31:10Z,SAT-1001,27.664,19.21,1555.0,0.9165,NOMINAL,0,HW-A2
2026-02-02T10:31:20Z,SAT-1002,,20.27,1524.1,0.2162,NOMINAL,0,HW-A2
2026-02-02T10:31:30Z,SAT-1003,27.074,19.99,1560.0,0.8232,NOMINAL,0,HW-A2
2026-02-02T10:31:40Z,SAT-1004,27.326,18.49,1496.3,0.2957,NOMINAL,0,HW-A2
2026-02-02T10:31:40Z,SAT-1004,27.326,18.49,1496.3,0.2957,NOMINAL,0,HW-A2
2026-02-02T10:31:50Z,SAT-1000,28.064,19.98,1511.6,0.9757,NOMINAL,0,HW-A2
2026-02-02T10:32:00Z,SAT-1001,28.479,19.0,1493.1,0.1245,NOMINAL,0,HW-A2
2026-02-02T10:32:10Z,SAT-1002,28.561,19.41,1485.8,0.6771,NOMINAL,0,HW-A2
2026-02-02T10:32:20Z,SAT-1003,28.208,18.66,1482.3,0.4367,NOMINAL,0,HW-A2
2026-02-02T10:32:30Z,SAT-1004,28.376,17.53,1475.9,0.6184,NOMINAL,0,HW-A2
2026-02-02T10:32:40Z,SAT-1000,28.608,18.93,1491.9,0.8975,NOMINAL,0,HW-A2
2026-02-02T10:32:50Z,SAT-1001,27.345,20.48,1542.1,0.7902,NOMINAL,0,HW-A2
2026-02-02T10:32:50Z,SAT-1001,27.345,20.48,1542.1,0.7902,NOMINAL,0,HW-A2
2026-02-02T10:33:00Z,SAT-1002,27.498,16.58,1545.0,0.4095,NOMINAL,0,HW-A2
2026-02-02T10:33:10Z,SAT-1003,26.941,17.96,1487.2,0.3396,NOMINAL,0,HW-A2
2026-02-02T10:33:20Z,SAT-1004,27.926,18.23,1511.7,0.4535,NOMINAL,0,HW-A2
2026-02-02T10:33:30Z,SAT-1000,,21.2,1521.2,0.1217,NOMINAL,0,HW-A2
2026-02-02T10:33:40Z,SAT-1001,28.545,16.6,1457.4,0.4208,NOMINAL,0,HW-A2
2026-02-02T10:33:50Z,SAT-1002,27.431,18.97,1452.8,0.8514,NOMINAL,0,HW-A2
2026-02-02T10:34:00Z,SAT-1003,27.392,19.72,1548.6,0.4992,NOMINAL,0,HW-A2
2026-02-02T10:34:10Z,SAT-1004,28.086,19.72,1527.7,0.7623,NOMINAL,0,HW-A2
2026-02-02T10:34:20Z,SAT-1000,,19.24,1442.8,0.9919,NOMINAL,0,HW-A2
2026-02-02T10:34:20Z,SAT-1000,,19.24,1442.8,0.9919,NOMINAL,0,HW-A2
2026-02-02T10:34:30Z,SAT-1001,29.801,18.66,1530.1,0.565,SAFE_HOLD,0,HW-A2
2026-02-02T10:34:40Z,SAT-1002,28.854,18.65,1554.4,0.7688,NOMINAL,0,HW-A2
2026-02-02T10:34:50Z,SAT-1003,,18.38,1563.5,0.5671,NOMINAL,0,HW-A2
2026-02-02T10:35:00Z,SAT-1004,28.536,17.78,1584.7,0.9853,NOMINAL,0,HW-A2
2026-02-02T10:35:10Z,SAT-1000,27.198,18.6,1493.4,0.3026,NOMINAL,0,HW-A2
2026-02-02T10:35:20Z,SAT-1001,27.912,19.53,1565.7,0.6505,NOMINAL,0,HW-A2
2026-02-02T10:35:30Z,SAT-1002,28.283,18.49,1447.8,0.026,NOMINAL,0,HW-A2
2026-02-02T10:35:30Z,SAT-1002,28.283,18.49,1447.8,0.026,NOMINAL,0,HW-A2
2026-02-02T10:35:40Z,SAT-1003,27.893,19.2,1448.3,0.9977,SAFE_HOLD,0,HW-A2
2026-02-02T10:35:50Z,SAT-1004,28.061,18.32,1480.7,0.8314,NOMINAL,0,HW-A2
2026-02-02T10:36:00Z,SAT-1000,27.419,17.8,1461.6,0.1228,NOMINAL,0,HW-A2
2026-02-02T10:36:10Z,SAT-1001,,17.06,1458.2,0.9861,NOMINAL,0,HW-A2
2026-02-02T10:36:20Z,SAT-1002,27.91,18.48,1464.1,0.5645,NOMINAL,0,HW-A2
2026-02-02T10:36:30Z,SAT-1003,28.89,20.15,1461.5,0.0085,NOMINAL,0,HW-A2
2026-02-02T10:36:40Z,SAT-1004,27.808,18.55,1479.8,0.5136,NOMINAL,0,HW-A2
2026-02-02T10:36:50Z,SAT-1000,28.346,16.95,1500.7,0.5985,NOMINAL,0,HW-A2
2026-02-02T10:37:00Z,SAT-1001,29.09,16.35,1535.2,0.3994,NOMINAL,0,HW-A2
2026-02-02T10:37:10Z,SAT-1002,27.706,19.27,1509.4,0.3967,NOMINAL,0,HW-A2
2026-02-02T10:37:20Z,SAT-1003,28.144,18.63,1548.4,0.2171,NOMINAL,0,HW-A2
2026-02-02T10:37:30Z,SAT-1004,27.991,19.47,1476.5,0.2263,NOMINAL,0,HW-A2
2026-02-02T10:37:40Z,SAT-1000,27.589,19.89,1486.6,0.6789,NOMINAL,1,HW-A2
2026-02-02T10:37:50Z,SAT-1001,28.324,18.73,1532.2,0.5378,NOMINAL,0,HW-A2
2026-02-02T10:38:00Z,SAT-1002,27.769,18.74,1407.7,0.6309,NOMINAL,0,HW-A2
2026-02-02T10:38:10Z,SAT-1003,,19.35,1476.3,0.2103,NOMINAL,0,HW-A2
2026-02-02T10:38:20Z,SAT-1004,28.52,19.53,1442.1,0.587,NOMINAL,0,HW-A2
2026-02-02T10:38:30Z,SAT-1000,29.02,20.44,1498.4,0.5816,NOMINAL,0,HW-A2
2026-02-02T10:38:40Z,SAT-1001,28.626,20.38,1453.8,0.1063,NOMINAL,0,HW-A2
2026-02-02T10:38:50Z,SAT-1002,27.902,16.59,1516.7,0.0076,SAFE_HOLD,0,HW-A2
2026-02-02T10:39:00Z,SAT-1003,28.048,17.61,1473.6,0.4116,STANDBY,0,HW-A2
2026-02-02T10:39:10Z,SAT-1004,28.007,18.68,1581.2,0.8647,NOMINAL,0,HW-A2
2026-02-02T10:39:20Z,SAT-1000,28.017,18.83,1564.5,0.5564,NOMINAL,0,HW-A2
2026-02-02T10:39:30Z,SAT-1001,,20.08,1530.1,0.6199,NOMINAL,0,HW-A2
2026-02-02T10:39:40Z,SAT-1002,28.194,19.46,1505.1,0.3002,STANDBY,0,HW-A2
2026-02-02T10:39:50Z,SAT-1003,29.016,20.06,1472.3,0.4721,NOMINAL,0,HW-A2
2026-02-02T10:40:00Z,SAT-1004,,19.53,1531.4,0.106,NOMINAL,0,HW-A2
2026-02-02T10:40:00Z,SAT-1004,,19.53,1531.4,0.106,NOMINAL,0,HW-A2
2026-02-02T10:40:10Z,SAT-1000,27.994,19.6,1476.2,0.0447,NOMINAL,0,HW-A2
2026-02-02T10:40:20Z,SAT-1001,27.612,18.61,1535.0,0.4807,NOMINAL,0,HW-A2
2026-02-02T10:40:30Z,SAT-1002,27.505,18.47,1478.7,0.3023,NOMINAL,0,HW-A2
2026-02-02T10:40:40Z,SAT-1003,26.706,19.52,1468.7,0.6711,NOMINAL,0,HW-A2
2026-02-02T10:40:50Z,SAT-1004,29.539,20.3,1564.0,0.3475,NOMINAL,0,HW-A2
2026-02-02T10:41:00Z,SAT-1000,26.878,17.6,1466.2,0.3652,NOMINAL,0,HW-A2
2026-02-02T10:41:10Z,SAT-1001,28.019,18.65,1452.8,0.917,NOMINAL,0,HW-A2
2026-02-02T10:46:10Z,SAT-1002,28.349,18.05,1506.3,0.4084,NOMINAL,0,HW-A2
2026-02-02T10:46:20Z,SAT-1003,28.442,18.21,1491.9,0.3688,NOMINAL,0,HW-A2
2026-02-02T10:46:30Z,SAT-1004,,19.34,1537.7,0.8556,NOMINAL,0,HW-A2
2026-02-02T10:46:40Z,SAT-1000,28.003,17.56,1515.6,0.9733,NOMINAL,0,HW-A2
2026-02-02T10:46:50Z,SAT-1001,19.895,18.58,1466.1,0.6636,NOMINAL,0,HW-A2
2026-02-02T10:47:00Z,SAT-1002,28.546,--,1524.6,0.886,NOMINAL,0,HW-A2
2026-02-02T10:47:10Z,SAT-1003,26.45,17.74,1608.4,0.7974,NOMINAL,0,HW-A2
2026-02-02T10:47:20Z,SAT-1004,,19.24,1501.9,0.4657,NOMINAL,0,HW-A2
2026-02-02T10:47:30Z,SAT-1000,,19.54,1448.1,0.8039,NOMINAL,0,HW-A2
2026-02-02T10:47:30Z,SAT-1000,,19.54,1448.1,0.8039,NOMINAL,0,HW-A2
2026-02-02T10:47:40Z,SAT-1001,,19.26,1520.4,0.8792,NOMINAL,0,HW-A2
2026-02-02T10:47:50Z,SAT-1002,27.94,18.65,1497.9,0.5893,NOMINAL,0,HW-A2
2026-02-02T10:48:00Z,SAT-1003,28.778,18.29,1445.8,0.0484,NOMINAL,0,HW-A2
2026-02-02T10:48:10Z,SAT-1004,28.344,ERR,1467.5,0.9993,NOMINAL,0,HW-A2
2026-02-02T10:48:20Z,SAT-1000,29.253,18.37,1491.9,0.4677,NOMINAL,0,HW-A2
2026-02-02T10:48:30Z,SAT-1001,27.923,18.29,1480.2,0.0774,NOMINAL,0,HW-A2
2026-02-02T10:48:40Z,SAT-1002,28.071,19.45,1449.7,0.8288,NOMINAL,0,HW-A2
2026-02-02T10:48:50Z,SAT-1003,28.523,18.4,1508.9,0.0736,NOMINAL,0,HW-A2
2026-02-02T10:49:00Z,SAT-1004,29.04,19.25,1530.2,0.1926,NOMINAL,0,HW-A2
2026-02-02T10:49:10Z,SAT-1000,29.273,21.13,1447.1,0.6119,NOMINAL,1,HW-A2
2026-02-02T10:49:20Z,SAT-1001,27.684,ERR,1529.4,0.2883,NOMINAL,0,HW-A2
2026-02-02T10:49:30Z,SAT-1002,27.877,19.14,1548.2,0.3557,NOMINAL,0,HW-A2
2026-02-02T10:49:40Z,SAT-1003,28.312,17.78,1555.7,0.9721,NOMINAL,0,HW-A2
2026-02-02T10:49:50Z,SAT-1004,28.296,19.59,1471.3,0.6508,NOMINAL,0,HW-A2
2026-02-02T10:50:00Z,SAT-1000,37.252,20.08,1469.1,0.2902,NOMINAL,0,HW-A2
2026-02-02T10:50:10Z,SAT-1001,28.448,19.08,1526.1,0.7515,NOMINAL,0,HW-A2
2026-02-02T10:50:20Z,SAT-1002,29.294,18.26,1529.7,0.5424,NOMINAL,0,HW-A2
2026-02-02T10:50:30Z,SAT-1003,29.137,20.0,1500.9,0.0182,NOMINAL,0,HW-A2
2026-02-02T10:50:40Z,SAT-1004,27.74,19.39,1492.1,0.9424,NOMINAL,0,HW-A2
2026-02-02T10:50:50Z,SAT-1000,28.593,18.75,1560.8,0.9509,NOMINAL,0,HW-A2
2026-02-02T10:51:00Z,SAT-1001,27.582,18.28,1500.7,0.6863,NOMINAL,0,HW-A2
2026-02-02T10:51:10Z,SAT-1002,27.782,18.07,1470.1,0.3272,NOMINAL,0,HW-A2
2026-02-02T10:51:20Z,SAT-1003,29.584,19.38,1449.5,0.4576,NOMINAL,0,HW-A2
2026-02-02T10:51:30Z,SAT-1004,,17.85,1518.9,0.52,NOMINAL,0,HW-A2
2026-02-02T10:51:40Z,SAT-1000,,16.99,1439.7,0.8272,NOMINAL,0,HW-A2
2026-02-02T10:51:50Z,SAT-1001,26.881,18.89,1417.8,0.0614,NOMINAL,0,HW-A2
2026-02-02T10:52:00Z,SAT-1002,28.446,18.44,1468.1,0.3031,NOMINAL,0,HW-A2
2026-02-02T10:52:10Z,SAT-1003,27.061,19.34,1530.4,0.526,NOMINAL,0,HW-A2
2026-02-02T10:52:20Z,SAT-1004,28.503,19.12,1516.0,0.9786,NOMINAL,0,HW-A2
2026-02-02T10:52:30Z,SAT-1000,27.971,19.45,1461.1,0.957,NOMINAL,0,HW-A2
2026-02-02T10:52:40Z,SAT-1001,27.794,21.24,1476.7,0.8047,NOMINAL,0,HW-A2
2026-02-02T10:52:50Z,SAT-1002,28.358,18.02,1475.6,0.3172,NOMINAL,0,HW-A2
2026-02-02T10:53:00Z,SAT-1003,27.365,19.53,1550.0,0.0141,NOMINAL,0,HW-A2
2026-02-02T10:53:10Z,SAT-1004,28.773,20.96,1486.5,0.3099,NOMINAL,0,HW-A2
2026-02-02T10:53:20Z,SAT-1000,27.598,17.02,1540.9,0.1102,NOMINAL,0,HW-A2
2026-02-02T10:53:30Z,SAT-1001,28.008,18.93,1502.2,0.0224,NOMINAL,0,HW-A2
2026-02-02T10:53:40Z,SAT-1002,,18.68,1499.5,0.9306,NOMINAL,0,HW-A2
2026-02-02T10:53:50Z,SAT-1003,,19.96,1561.6,0.5712,NOMINAL,0,HW-A2
2026-02-02T10:54:00Z,SAT-1004,28.918,19.14,1412.2,0.5626,NOMINAL,0,HW-A2
2026-02-02T10:54:10Z,SAT-1000,27.517,19.55,1419.1,0.9226,NOMINAL,0,HW-A2
2026-02-02T10:54:10Z,SAT-1000,27.517,19.55,1419.1,0.9226,NOMINAL,0,HW-A2
2026-02-02T10:54:20Z,SAT-1001,27.938,18.59,1483.4,0.2945,NOMINAL,0,HW-A2
2026-02-02T10:54:30Z,SAT-1002,27.365,17.81,1551.7,0.6993,NOMINAL,0,HW-A2
2026-02-02T10:54:40Z,SAT-1003,28.45,18.04,1445.0,0.3845,NOMINAL,0,HW-A2
2026-02-02T10:54:50Z,SAT-1004,27.858,18.89,1446.7,0.6925,NOMINAL,0,HW-A2
2026-02-02T10:55:00Z,SAT-1000,27.748,18.32,1503.4,0.3113,SAFE_HOLD,0,HW-A2
2026-02-02T10:55:00Z,SAT-1000,27.748,18.32,1503.4,0.3113,SAFE_HOLD,0,HW-A2
2026-02-02T10:55:10Z,SAT-1001,,18.35,1500.3,0.7316,NOMINAL,0,HW-A2
2026-02-02T10:55:20Z,SAT-1002,28.312,18.91,1543.1,0.0135,NOMINAL,0,HW-A2
2026-02-02T10:55:30Z,SAT-1003,28.16,19.71,1493.5,0.0638,NOMINAL,0,HW-A2
2026-02-02T10:55:40Z,SAT-1004,28.175,18.64,1355.4,0.2602,NOMINAL,0,HW-A2
2026-02-02T10:55:50Z,SAT-1000,28.696,19.48,1484.2,0.089,NOMINAL,1,HW-A2
2026-02-02T10:56:00Z,SAT-1001,27.807,18.9,1617.1,0.5615,NOMINAL,0,HW-A2
2026-02-02T10:56:10Z,SAT-1002,,18.24,1519.3,0.9891,NOMINAL,0,HW-A2
2026-02-02T10:56:20Z,SAT-1003,28.122,18.64,1486.8,0.3975,NOMINAL,0,HW-A2
2026-02-02T10:56:30Z,SAT-1004,,18.12,1411.3,0.6087,NOMINAL,0,HW-A2
2026-02-02T10:56:40Z,SAT-1000,27.319,18.48,1462.5,0.9231,NOMINAL,0,HW-A2
2026-02-02T10:56:50Z,SAT-1001,27.165,18.6,1458.2,0.0147,NOMINAL,0,HW-A2
2026-02-02T10:57:00Z,SAT-1002,,17.36,1551.9,0.4132,NOMINAL,0,HW-A2
2026-02-02T10:57:00Z,SAT-1002,,17.36,1551.9,0.4132,NOMINAL,0,HW-A2
2026-02-02T10:57:10Z,SAT-1003,28.605,18.47,1532.3,0.883,STANDBY,0,HW-A2
2026-02-02T10:57:20Z,SAT-1004,27.963,18.37,1492.2,0.0758,NOMINAL,0,HW-A2
2026-02-02T10:57:30Z,SAT-1000,28.232,19.0,1581.3,0.9937,NOMINAL,0,HW-A2
2026-02-02T10:57:40Z,SAT-1001,27.66,17.61,1524.2,0.5381,NOMINAL,0,HW-A2
2026-02-02T10:57:50Z,SAT-1002,28.597,16.98,1500.3,0.0531,NOMINAL,0,HW-A2
2026-02-02T10:58:00Z,SAT-1003,27.494,19.12,1497.6,0.0432,NOMINAL,0,HW-A2
2026-02-02T10:58:10Z,SAT-1004,27.867,19.26,1438.6,0.6865,NOMINAL,0,HW-A2
2026-02-02T10:58:20Z,SAT-1000,26.926,17.64,1503.9,0.2212,NOMINAL,0,HW-A2
2026-02-02T10:58:30Z,SAT-1001,28.218,18.7,1513.2,0.7736,NOMINAL,0,HW-A2
2026-02-02T10:58:40Z,SAT-1002,28.262,19.4,1497.5,0.0531,NOMINAL,0,HW-A2
2026-02-02T10:58:50Z,SAT-1003,27.647,18.94,1524.3,0.5775,NOMINAL,0,HW-A2
2026-02-02T10:59:00Z,SAT-1004,28.246,17.72,1497.2,0.1096,NOMINAL,0,HW-A2
2026-02-02T10:59:10Z,SAT-1000,26.71,ERR,1480.8,0.8012,NOMINAL,0,HW-A2
2026-02-02T10:59:20Z,SAT-1001,,19.81,1515.1,0.4226,NOMINAL,0,HW-A2
2026-02-02T10:59:30Z,SAT-1002,28.017,18.83,1471.5,0.9113,NOMINAL,0,HW-A2
2026-02-02T10:59:40Z,SAT-1003,27.425,20.05,1426.2,0.2068,NOMINAL,0,HW-A2
2026-02-02T10:59:50Z,SAT-1004,26.77,19.78,1507.8,0.34,NOMINAL,0,HW-A2
2026-02-02T11:00:00Z,SAT-1000,27.995,18.45,1525.4,0.0958,NOMINAL,0,HW-A2
2026-02-02T11:00:10Z,SAT-1001,27.554,19.56,1544.8,0.5166,NOMINAL,0,HW-A2
2026-02-02T11:00:20Z,SAT-1002,27.549,19.25,1506.8,0.503,NOMINAL,0,HW-A2
2026-02-02T11:00:30Z,SAT-1003,27.273,19.84,1405.3,0.552,NOMINAL,0,HW-A2
2026-02-02T11:00:40Z,SAT-1004,28.248,17.55,1537.6,0.9934,NOMINAL,0,HW-A2
2026-02-02T11:00:50Z,SAT-1000,,18.25,1430.4,0.5589,NOMINAL,0,HW-A2
2026-02-02T11:01:00Z,SAT-1001,,18.73,1512.8,0.7622,NOMINAL,0,HW-A2
2026-02-02T11:01:10Z,SAT-1002,28.09,17.77,1528.3,0.3351,NOMINAL,0,HW-A2
2026-02-02T11:01:20Z,SAT-1003,28.351,19.42,1466.4,0.9242,NOMINAL,0,HW-A2
2026-02-02T11:01:30Z,SAT-1004,27.638,19.39,1532.6,0.6927,NOMINAL,0,HW-A2
2026-02-02T11:01:40Z,SAT-1000,20.231,18.8,1607.9,0.2285,NOMINAL,0,HW-A2
2026-02-02T11:01:50Z,SAT-1001,29.013,21.95,1518.7,0.911,NOMINAL,0,HW-A2
2026-02-02T11:02:00Z,SAT-1002,27.286,18.37,1488.2,0.2799,NOMINAL,0,HW-A2
2026-02-02T11:02:10Z,SAT-1003,27.879,20.13,1548.5,0.9508,NOMINAL,0,HW-A2
2026-02-02T11:02:20Z,SAT-1004,28.344,19.59,1479.0,0.3421,NOMINAL,0,HW-A2
2026-02-02T11:02:30Z,SAT-1000,,19.16,1496.1,0.4651,NOMINAL,1,HW-A2
2026-02-02T11:02:40Z,SAT-1001,26.93,19.37,1549.9,0.2851,NOMINAL,0,HW-A2
2026-02-02T11:02:50Z,SAT-1002,27.939,19.53,1496.5,0.6373,NOMINAL,0,HW-A2
2026-02-02T11:03:00Z,SAT-1003,28.006,20.92,1498.4,0.0363,NOMINAL,0,HW-A2
2026-02-02T11:03:10Z,SAT-1004,29.309,17.63,1499.7,0.1873,NOMINAL,0,HW-A2
2026-02-02T11:03:20Z,SAT-1000,28.615,17.98,1531.8,0.0786,NOMINAL,0,HW-A2
2026-02-02T11:03:30Z,SAT-1001,28.382,16.93,1392.3,0.7369,NOMINAL,0,HW-A2
2026-02-02T11:03:40Z,SAT-1002,,19.92,1472.9,0.7373,STANDBY,0,HW-A2
2026-02-02T11:03:50Z,SAT-1003,27.713,18.49,1498.3,0.3044,NOMINAL,0,HW-A2
2026-02-02T11:03:50Z,SAT-1003,27.713,18.49,1498.3,0.3044,NOMINAL,0,HW-A2
2026-02-02T11:04:00Z,SAT-1004,27.917,19.71,1539.3,0.1952,SAFE_HOLD,0,HW-A2
2026-02-02T11:04:10Z,SAT-1000,29.207,19.5,1515.1,0.5409,NOMINAL,0,HW-A2
2026-02-02T11:04:20Z,SAT-1001,27.337,19.35,1520.5,0.1886,NOMINAL,0,HW-A2
2026-02-02T11:04:30Z,SAT-1002,28.369,20.95,1464.1,0.2374,NOMINAL,0,HW-A2
2026-02-02T11:04:40Z,SAT-1003,27.884,18.3,1564.2,0.8414,NOMINAL,0,HW-A2
2026-02-02T11:04:50Z,SAT-1004,27.751,17.7,1455.8,0.8212,NOMINAL,0,HW-A2
2026-02-02T11:05:00Z,SAT-1000,,17.63,1550.5,0.7912,NOMINAL,0,HW-A2
2026-02-02T11:05:10Z,SAT-1001,20.55,21.7,1474.0,0.1698,NOMINAL,0,HW-A2
2026-02-02T11:05:20Z,SAT-1002,28.105,20.53,1481.5,0.2119,SAFE_HOLD,0,HW-A2
2026-02-02T11:05:30Z,SAT-1003,28.765,19.83,1483.0,0.9921,NOMINAL,0,HW-A2
2026-02-02T11:05:40Z,SAT-1004,26.877,20.87,1443.6,0.5711,NOMINAL,0,HW-A2
2026-02-02T11:05:50Z,SAT-1000,36.764,18.12,1543.4,0.3632,NOMINAL,0,HW-A2
2026-02-02T11:06:00Z,SAT-1001,,19.49,1465.2,0.8054,NOMINAL,0,HW-A2
2026-02-02T11:06:10Z,SAT-1002,27.277,19.22,1482.6,0.8427,NOMINAL,0,HW-A2
2026-02-02T11:06:20Z,SAT-1003,28.487,18.42,1501.6,0.8858,NOMINAL,0,HW-A2
2026-02-02T11:06:30Z,SAT-1004,27.556,19.36,1567.4,0.7379,NOMINAL,0,HW-A2
2026-02-02T11:06:40Z,SAT-1000,,18.71,1553.0,0.225,NOMINAL,0,HW-A2
2026-02-02T11:06:50Z,SAT-1001,,18.5,1520.0,0.9124,NOMINAL,0,HW-A2
2026-02-02T11:07:00Z,SAT-1002,27.794,18.34,1528.9,0.9518,NOMINAL,0,HW-A2
2026-02-02T11:07:10Z,SAT-1003,27.617,18.64,1463.2,0.5587,NOMINAL,0,HW-A2
2026-02-02T11:07:20Z,SAT-1004,28.019,18.81,1474.3,0.9675,NOMINAL,0,HW-A2
2026-02-02T11:07:30Z,SAT-1000,28.677,20.05,1486.2,0.9681,NOMINAL,0,HW-A2
2026-02-02T11:07:40Z,SAT-1001,,17.36,1461.6,0.2748,NOMINAL,0,HW-A2
2026-02-02T11:07:50Z,SAT-1002,28.688,18.34,1496.2,0.284,NOMINAL,0,HW-A2
2026-02-02T11:08:00Z,SAT-1003,28.586,19.17,1517.6,0.1397,NOMINAL,0,HW-A2
2026-02-02T11:08:10Z,SAT-1004,27.706,18.22,1418.4,0.7853,SAFE_HOLD,0,HW-A2
2026-02-02T11:08:20Z,SAT-1000,28.705,19.95,1487.9,0.0813,NOMINAL,0,HW-A2
2026-02-02T11:08:30Z,SAT-1001,27.197,19.83,1547.2,0.1269,NOMINAL,0,HW-A2
2026-02-02T11:08:40Z,SAT-1002,28.167,19.84,1439.0,0.1476,NOMINAL,0,HW-A2
2026-02-02T11:08:50Z,SAT-1003,,20.44,1441.9,0.1959,NOMINAL,0,HW-A2
2026-02-02T11:13:50Z,SAT-1004,27.435,22.12,1457.2,0.0265,NOMINAL,0,HW-A2
2026-02-02T11:14:00Z,SAT-1000,27.701,18.43,1435.7,0.7541,NOMINAL,1,HW-A2
2026-02-02T11:14:10Z,SAT-1001,,18.72,1481.3,0.5565,NOMINAL,0,HW-A2
2026-02-02T11:14:20Z,SAT-1002,27.146,17.51,1448.7,0.7249,NOMINAL,0,HW-A2
2026-02-02T11:14:30Z,SAT-1003,29.065,20.27,1452.6,0.4482,NOMINAL,0,HW-A2
2026-02-02T11:14:40Z,SAT-1004,27.771,19.08,1532.5,0.5894,NOMINAL,0,HW-A2
2026-02-02T11:14:50Z,SAT-1000,28.768,16.61,1469.7,0.6088,NOMINAL,0,HW-A2
2026-02-02T11:15:00Z,SAT-1001,28.239,N/A,1500.9,0.5464,NOMINAL,0,HW-A2
2026-02-02T11:15:10Z,SAT-1002,28.005,20.75,1569.2,0.5309,SAFE_HOLD,0,HW-A2
2026-02-02T11:15:20Z,SAT-1003,28.468,17.42,1565.1,0.8824,NOMINAL,0,HW-A2
2026-02-02T11:15:30Z,SAT-1004,19.733,21.25,1481.1,0.7193,NOMINAL,0,HW-A2
2026-02-02T11:15:40Z,SAT-1000,,19.38,1419.6,0.9925,NOMINAL,0,HW-A2
2026-02-02T11:15:50Z,SAT-1001,27.294,20.01,1474.3,0.1636,NOMINAL,0,HW-A2
2026-02-02T11:16:00Z,SAT-1002,,19.35,1448.5,0.8335,NOMINAL,0,HW-A2
2026-02-02T11:16:10Z,SAT-1003,27.898,17.35,1522.6,0.4217,NOMINAL,0,HW-A2
2026-02-02T11:16:20Z,SAT-1004,28.569,18.8,1497.0,0.9556,SAFE_HOLD,0,HW-A2
2026-02-02T11:16:30Z,SAT-1000,28.19,17.31,1503.1,0.3444,NOMINAL,0,HW-A2
2026-02-02T11:16:40Z,SAT-1001,27.954,20.36,1444.4,0.2497,NOMINAL,0,HW-A2
2026-02-02T11:16:50Z,SAT-1002,28.438,16.99,1475.3,0.5431,NOMINAL,0,HW-A2
2026-02-02T11:17:00Z,SAT-1003,27.22,19.08,1472.8,0.6628,NOMINAL,0,HW-A2
2026-02-02T11:17:10Z,SAT-1004,27.363,19.23,1495.2,0.0731,NOMINAL,0,HW-A2
